time;codigoSerial;pm25;calidad_pm25;pm10;calidad_pm10;pm1;calidad_pm1;no;calidad_no;no2;calidad_no2;nox;calidad_nox;ozono;calidad_ozono;co;calidad_co;so2;calidad_so2;pst;calidad_pst;dviento_ssr;calidad_dviento_ssr;haire10_ssr;calidad_haire10_ssr;p_ssr;calidad_p_ssr;pliquida_ssr;calidad_pliquida_ssr;rglobal_ssr;calidad_rglobal_ssr;taire10_ssr;calidad_taire10_ssr;vviento_ssr;calidad_vviento_ssr
3/07/2021 3:00;38;21;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 4:00;38;12;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 5:00;38;17;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;3.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 6:00;38;16;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 7:00;38;11;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 8:00;38;17;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;5.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 9:00;38;16;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;13.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 10:00;38;24;1;39;1;-9999;1;-9999;1;-9999;1;-9999;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 11:00;38;15;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;18.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 12:00;38;12;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;17.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 13:00;38;11;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;16.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 14:00;38;17;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;18.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 15:00;38;9;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;15.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 16:00;38;14;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;15.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 17:00;38;11;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;15.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 18:00;38;14;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;10.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 19:00;38;18;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 20:00;38;20;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 21:00;38;14;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;3.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 22:00;38;14;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
3/07/2021 23:00;38;15;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;3.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 0:00;38;15;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;4.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 1:00;38;12;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;4.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 2:00;38;10;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;7.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 3:00;38;12;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;6.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 4:00;38;13;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;6.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 5:00;38;10;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;4.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 6:00;38;7;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;4.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 7:00;38;14;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 8:00;38;16;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;5.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 9:00;38;13;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;12.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 10:00;38;23;1;38;1;-9999;1;-9999;1;-9999;1;-9999;1;20.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 11:00;38;21;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;31.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 12:00;38;17;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;35.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 13:00;38;13;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;25.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 14:00;38;10;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;19.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 15:00;38;9;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;18.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 16:00;38;5;1;7;2.1;-9999;1;-9999;1;-9999;1;-9999;1;17.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 17:00;38;13;1;10;2.6;-9999;1;-9999;1;-9999;1;-9999;1;18.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 18:00;38;18;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 19:00;38;10;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;16.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 20:00;38;12;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;14.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 21:00;38;16;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;13.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 22:00;38;15;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;6.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
4/07/2021 23:00;38;13;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 0:00;38;15;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;8.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 1:00;38;12;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;6.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 2:00;38;12;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 3:00;38;11;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;5.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 4:00;38;17;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;4.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 5:00;38;13;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 6:00;38;17;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 7:00;38;18;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 8:00;38;18;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;6.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 9:00;38;17;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;12.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 10:00;38;18;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;19.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 11:00;38;18;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;28.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 12:00;38;10;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;32.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 13:00;38;19;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;33.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 14:00;38;14;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;21.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 15:00;38;10;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;20.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 16:00;38;18;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;21.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 17:00;38;11;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;18.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 18:00;38;17;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;13.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 19:00;38;17;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;9.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 20:00;38;17;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;9.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 21:00;38;9;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;7.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 22:00;38;16;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;7.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
5/07/2021 23:00;38;13;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;6.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 0:00;38;16;1;37;2.2;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 1:00;38;22;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 2:00;38;21;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;3.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 3:00;38;17;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 4:00;38;17;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;3.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 5:00;38;17;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 6:00;38;21;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 7:00;38;24;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 8:00;38;22;1;47;1;-9999;1;-9999;1;-9999;1;-9999;1;4.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 9:00;38;32;1;44;1;-9999;1;-9999;1;-9999;1;-9999;1;9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 10:00;38;26;1;47;1;-9999;1;-9999;1;-9999;1;-9999;1;15.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 11:00;38;23;1;46;1;-9999;1;-9999;1;-9999;1;-9999;1;22.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 12:00;38;20;1;43;1;-9999;1;-9999;1;-9999;1;-9999;1;29.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 13:00;38;14;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;35.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 14:00;38;14;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;34.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 15:00;38;8;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;18.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 16:00;38;5;1;47;2.3;-9999;1;-9999;1;-9999;1;-9999;1;14.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 17:00;38;8;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;18.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 18:00;38;12;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;19.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 19:00;38;19;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;15.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 20:00;38;26;1;48;1;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 21:00;38;18;1;54;1;-9999;1;-9999;1;-9999;1;-9999;1;6.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 22:00;38;18;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;9.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
6/07/2021 23:00;38;21;2.3;29;1;-9999;1;-9999;1;-9999;1;-9999;1;6.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 0:00;38;21;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;7.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 1:00;38;28;1;26;2.6;-9999;1;-9999;1;-9999;1;-9999;1;7.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 2:00;38;10;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;6.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 3:00;38;19;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;5.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 4:00;38;19;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 5:00;38;17;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;3.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 6:00;38;21;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 7:00;38;38;2.3;67;2.3;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 8:00;38;33;2.3;61;1;-9999;1;-9999;1;-9999;1;-9999;1;6.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 9:00;38;33;1;995;4.2995;-9999;1;-9999;1;-9999;1;-9999;1;10.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 10:00;38;19;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;13.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 11:00;38;17;1;46;1;-9999;1;-9999;1;-9999;1;-9999;1;21.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 12:00;38;5;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;27.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 13:00;38;15;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;33.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 14:00;38;14;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;35.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 15:00;38;18;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;35.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 16:00;38;17;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 17:00;38;23;1;47;1;-9999;1;-9999;1;-9999;1;-9999;1;24.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 18:00;38;28;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;14.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 19:00;38;20;1;49;1;-9999;1;-9999;1;-9999;1;-9999;1;6.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 20:00;38;18;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;5.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 21:00;38;23;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 22:00;38;13;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;11.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
7/07/2021 23:00;38;17;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;12.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 0:00;38;19;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;10.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 1:00;38;19;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;11.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 2:00;38;18;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;11.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 3:00;38;15;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;6.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 4:00;38;14;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;5.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
8/07/2021 5:00;38;18;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;3.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
